# Spectrum H, 20 nm slit
# Spectrum #00053	4:16:37 PM 4/26/2018
# Wide scan: start 750nm, end 1249.7nm
# Monochromator settings: Grating: 1200 lines/mm; Slits: entrance 20um, exit 20um.
# DAQ device: PCI-6221; ADC bits: 16; Settling time: 10ms
# ADC input range: 10V max, -10V min. Sampling: 100 samples at 6.0006k/second.
# Wavelength (nm)    Signal (V)
1174.08              0.152681
1174.46              0.160694
1174.84              0.155719
1175.22              0.161648
1175.6               0.158529
1175.98              0.156803
1176.36              0.154777
1176.74              0.15356
1177.12              0.153489
1177.5               0.15161
1177.88              0.144415
1178.26              0.148806
1178.64              0.14977
1179.02              0.155384
1179.4               0.155741
1179.78              0.161515
1180.16              0.160827
1180.54              0.169064
1180.92              0.15947
1181.3               0.154492
1181.68              0.15345
1182.06              0.162849
1182.44              0.150834
1182.82              0.147813
1183.2               0.152506
1183.58              0.143269
1183.96              0.151207
1184.34              0.150412
1184.72              0.145041
1185.1               0.15714
1185.48              0.149062
1185.86              0.164919
1186.24              0.158214
1186.62              0.147534
1187                 0.149646
1187.38              0.148903
1187.76              0.159629
1188.14              0.155741
1188.52              0.154255
1188.9               0.153236
1189.28              0.157646
1189.66              0.156014
1190.04              0.155303
1190.42              0.158854
1190.8               0.147861
1191.18              0.155102
1191.56              0.160863
1191.94              0.157234
1192.32              0.146894
1192.7               0.15788
1193.08              0.154755
1193.46              0.155157
1193.84              0.154326
1194.22              0.153768
1194.6               0.157727
1194.98              0.15356
1195.36              0.154005
1195.74              0.148111
1196.12              0.155641
1196.5               0.152934
1196.88              0.150708
1197.26              0.158698
1197.64              0.155488
1198.02              0.157818
1198.4               0.153973
1198.78              0.15542
1199.16              0.147673
1199.54              0.154972
1199.92              0.162144
1200.3               0.16477
1200.68              0.16635
1201.06              0.164666
1201.44              0.159094
1201.82              0.151052
1202.2               0.153379
1202.58              0.155073
1202.96              0.152928
1203.34              0.152236
1203.72              0.148582
1204.1               0.150604
1204.48              0.151532
1204.86              0.148731
1205.24              0.153281
1205.62              0.151577
1206                 0.160544
1206.38              0.153213
1206.76              0.161843
1207.14              0.156105
1207.52              0.154518
1207.9               0.1574
1208.28              0.168337
