# Photomultiplier 600V, Amplifier 1uA x3
# Spectrum #00013	2:47:35 PM 4/26/2018
# Wide scan: start 750nm, end 1249.79nm
# Monochromator settings: Grating: 1200 lines/mm; Slits: entrance 20um, exit 20um.
# DAQ device: PCI-6221; ADC bits: 16; Settling time: 10ms
# ADC input range: 10V max, -10V min. Sampling: 100 samples at 6.0006k/second.
# Wavelength (nm)    Signal (V)
1033.72              0.017968
1034.13              0.017111
1034.54              0.01765
1034.95              0.017812
1035.36              0.016543
1035.77              0.016644
1036.18              0.017439
1036.59              0.018244
1037                 0.016611
1037.41              0.017264
1037.82              0.018091
1038.23              0.018403
1038.64              0.018101
1039.05              0.01653
1039.46              0.016173
1039.87              0.017027
1040.28              0.017737
1040.69              0.017585
1041.1               0.017286
1041.51              0.016404
1041.92              0.016851
1042.33              0.018017
1042.74              0.016887
1043.15              0.017354
1043.56              0.016352
1043.97              0.016394
1044.38              0.016095
1044.79              0.017358
1045.2               0.017118
1045.61              0.017458
1046.02              0.016222
1046.43              0.016855
1046.84              0.016861
1047.25              0.016589
1047.66              0.016842
1048.07              0.016767
1048.48              0.016842
1048.89              0.016446
1049.3               0.015667
1049.71              0.016098
1050.12              0.016241
1050.53              0.015703
1050.94              0.017134
1051.35              0.016115
1051.76              0.016485
1052.17              0.017195
1052.58              0.017611
1052.99              0.016683
1053.4               0.017812
1053.81              0.01802
1054.22              0.017929
1054.63              0.018633
1055.04              0.017809
1055.45              0.01776
1055.86              0.017611
1056.27              0.017108
1056.68              0.016874
1057.09              0.017478
1057.5               0.015346
1057.91              0.01677
1058.32              0.016322
1058.73              0.016842
1059.14              0.017546
1059.55              0.017169
1059.96              0.016608
1060.37              0.016605
1060.78              0.017481
1061.19              0.016501
1061.6               0.016498
1062.01              0.017442
1062.42              0.01666
1062.83              0.016793
1063.24              0.017403
1063.65              0.017059
1064.06              0.01679
1064.47              0.016511
1064.88              0.017744
1065.29              0.017471
1065.7               0.016585
1066.11              0.016855
1066.52              0.016157
1066.93              0.016154
1067.34              0.017043
1067.75              0.017101
1068.16              0.017049
1068.57              0.017929
1068.98              0.016825
1069.39              0.016004
1069.8               0.016731
1070.21              0.016225
1070.62              0.016803
1071.03              0.016215
1071.44              0.017387
1071.85              0.016806
1072.26              0.015586
1072.67              0.017812
1073.08              0.017653
1073.49              0.016566
1073.9               0.016047
1074.31              0.016939
1074.72              0.016511
1075.13              0.01665
1075.54              0.01641
1075.95              0.016929
1076.36              0.016407
1076.77              0.018192
1077.18              0.017909
1077.59              0.016615
1078                 0.017728
1078.41              0.017238
1078.82              0.01664
1079.23              0.016076
1079.64              0.016618
1080.05              0.016744
1080.46              0.016705
1080.87              0.017575
1081.28              0.017744
1081.69              0.017861
1082.1               0.017812
1082.51              0.015774
1082.92              0.016663
1083.33              0.017656
1083.74              0.018017
1084.15              0.017208
1084.56              0.016955
1084.97              0.016955
1085.38              0.016261
1085.79              0.01593
1086.2               0.017179
1086.61              0.016309
1087.02              0.017624
1087.43              0.016689
1087.84              0.018974
1088.25              0.0196
1088.66              0.019247
1089.07              0.018747
1089.48              0.017838
1089.89              0.01766
1090.3               0.0174
1090.71              0.016972
