# Resistivity Experiment v3.0
# 
# Data Acquisition Unit: Agilent Model 34970A
# Start Time: 1:50:47.002 PM 5/24/2018 ; Start Temp: 298.9410 K
# Time (s)   Temp (K)         R1         R2         R3         R4         R5
  1750.635   230.9820   752.9943   2790.512   4.173188    1533043   26.82160
  1752.205   230.9690   752.7230   2790.588   4.172111    1535056   26.82192
  1754.203   230.9610   752.7375   2790.689   4.172428    1537600   26.82192
  1756.131   230.9420   752.7464   2790.784   4.171667    1540157   26.82211
  1757.630   230.9270   752.6735   2790.854   4.170528    1543284   26.82116
  1759.131   230.9060   752.5689   2790.873   4.170654    1545537   26.82198
  1760.639   230.8860   752.4510   2790.943   4.169388    1546385   26.82205
  1762.627   230.8610   752.3052   2790.962   4.169514    1549702   26.82186
  1764.131   230.8390   752.1892   2791.070   4.168818    1551955   26.82129
  1765.631   230.8190   752.0714   2791.114   4.168754    1554690   26.82122
  1767.129   230.7980   751.9433   2791.120   4.168121    1556386   26.82198
  1768.624   230.7790   751.8222   2791.228   4.168627    1557538   26.82129
  1770.133   230.7590   751.6853   2791.317   4.167804    1560918   26.82160
  1771.629   230.7370   751.5680   2791.317   4.166727    1562816   26.82129
  1773.130   230.7170   751.4450   2791.406   4.166600    1563614   26.82052
  1774.629   230.6980   751.3373   2791.475   4.166094    1566348   26.82148
  1776.623   230.6730   751.1167   2791.551   4.165334    1569209   26.82097
  1778.630   230.6470   750.9601   2791.615   4.165271    1570197   26.82141
  1780.131   230.6280   750.8099   2791.615   4.164764    1571627   26.82097
  1781.630   230.6100   750.6958   2791.691   4.164257    1572311   26.82135
  1783.126   230.5930   750.6026   2791.760   4.163687    1574805   26.82141
  1784.622   230.5730   750.4619   2791.805   4.163560    1577147   26.82110
  1786.221   230.5550   750.3345   2791.817   4.163688    1577577   26.82046
  1788.128   230.5340   750.1995   2791.893   4.162864    1579729   26.82027
  1789.630   230.5160   750.0828   2791.950   4.162104    1582818   26.82053
  1791.122   230.4970   749.9808   2791.976   4.161723    1583894   26.81996
  1792.630   230.4820   749.9028   2792.001   4.160963    1584388   26.82027
  1794.130   230.4680   749.8153   2792.077   4.161217    1587413   26.82084
  1795.630   230.4530   749.7145   2792.090   4.161090    1588388   26.82091
  1797.140   230.4380   749.6365   2792.134   4.160964    1589122   26.82027
  1799.083   230.4180   749.5440   2792.178   4.159444    1592173   26.82002
  1800.648   230.4030   749.4590   2792.216   4.159254    1593628   26.81996
  1802.639   230.3850   749.3976   2792.261   4.160140    1595818   26.82027
  1804.260   230.3690   749.3051   2792.312   4.159127    1597414   26.82040
  1806.122   230.3500   749.2423   2792.305   4.158367    1598376   26.82059
  1807.629   230.3360   749.1770   2792.413   4.158620    1601135   26.82014
  1809.121   230.3200   749.1111   2792.419   4.157353    1602439   26.82052
  1810.639   230.3060   749.0515   2792.464   4.157860    1603199   26.81983
  1812.129   230.2930   748.9919   2792.508   4.156974    1605882   26.81996
  1813.621   230.2790   748.9418   2792.508   4.156847    1606578   26.82059
  1815.129   230.2670   748.8784   2792.552   4.155960    1607806   26.82008
  1817.129   230.2470   748.7922   2792.622   4.155580    1610882   26.81977
  1818.623   230.2350   748.7314   2792.616   4.155897    1612275   26.82084
  1820.629   230.2170   748.6382   2792.628   4.154820    1614035   26.81989
  1822.122   230.2040   748.5717   2792.685   4.154883    1614376   26.81970
  1823.629   230.1900   748.4987   2792.755   4.154503    1617035   26.82078
  1825.128   230.1750   748.4499   2792.729   4.153933    1618465   26.81983
  1827.200   230.1550   748.3707   2792.793   4.154060    1620807   26.81945
  1829.129   230.1360   748.2896   2792.799   4.154377    1621807   26.82052
  1830.757   230.1190   748.2211   2792.856   4.153934    1623972   26.82002
  1832.700   230.0980   748.1374   2792.939   4.152476    1625795   26.81977
  1834.629   230.0780   748.0538   2792.977   4.152477    1628934   26.81977
  1836.127   230.0630   747.9840   2792.958   4.151970    1629630   26.82021
  1837.636   230.0460   747.9282   2793.015   4.151843    1630744   26.81888
  1839.213   230.0300   747.8668   2793.046   4.151526    1633403   26.81932
  1841.250   230.0100   747.7900   2793.046   4.151526    1635340   26.81913
  1843.140   229.9800   747.7146   2793.129   4.150323    1638188   26.81964
  1844.637   229.9660   747.6575   2793.116   4.149690    1638757   26.82027
  1846.129   229.8530   747.5923   2793.160   4.149120    1640732   26.81970
  1847.627   229.9170   747.5181   2793.230   4.150386    1644175   26.81888
  1849.128   229.9180   747.4313   2793.249   4.148233    1645315   26.82002
  1850.621   229.9010   747.3292   2793.249   4.148423    1646656   26.81882
  1852.123   229.8890   747.2100   2793.344   4.148422    1650986   26.81989
  1853.627   229.8750   747.1416   2793.338   4.147600    1652556   26.81850
  1855.127   229.8620   747.0782   2793.408   4.148486    1654834   26.81844
  1857.127   229.8460   746.9875   2793.458   4.147282    1658493   26.81894
  1858.627   229.8340   746.8900   2793.446   4.146839    1659569   26.81945
  1860.127   229.8220   746.7898   2793.490   4.146079    1660467   26.81824
  1861.683   229.8160   746.7308   2793.522   4.145890    1662202   26.81824
  1863.626   229.8020   746.6820   2793.573   4.144686    1665480   26.81926
  1865.128   229.7920   746.6357   2793.560   4.144686    1665607   26.81882
  1867.129   229.7800   746.5654   2793.667   4.144686    1667607   26.81875
  1868.627   229.7730   746.5159   2793.667   4.145066    1669658   26.81882
  1870.128   229.7620   746.4684   2793.623   4.145193    1670151   26.81856
  1871.628   229.7530   746.4189   2793.725   4.143926    1671455   26.81837
  1873.119   229.7430   746.3727   2793.737   4.142785    1673215   26.81837
  1874.627   229.7340   746.3226   2793.718   4.142849    1673278   26.81869
  1876.126   229.7250   746.2719   2793.788   4.143862    1675329   26.81793
  1877.628   229.7160   746.2269   2793.794   4.143039    1676038   26.81844
  1879.127   229.7080   746.1774   2793.794   4.142596    1676139   26.81837
  1880.626   229.6980   746.1293   2793.870   4.142976    1678949   26.81825
  1882.127   229.6900   746.0855   2793.838   4.142469    1678962   26.81888
  1883.621   229.6810   746.0399   2793.864   4.142659    1679494   26.81837
  1885.126   229.6710   745.9930   2793.921   4.141836    1682342   26.81869
  1887.126   229.6580   745.9290   2793.927   4.141329    1684798   26.81787
  1889.127   229.6390   745.8624   2793.915   4.141139    1686747   26.81888
  1890.621   229.6330   745.7927   2794.010   4.141139    1685570   26.81730
  1892.127   229.6230   745.7255   2794.041   4.141013    1686330   26.81787
  1893.698   229.6120   745.6025   2794.035   4.140253    1685671   26.81780
  1895.626   229.6030   745.5828   2794.079   4.140126    1685241   26.81862
  1897.196   229.5950   745.6057   2794.117   4.140253    1686886   26.81761
  1899.128   229.5860   745.5645   2794.092   4.139745    1687368   26.81926
  1900.625   229.5750   745.5208   2794.104   4.140189    1686671   26.81818
  1902.138   229.5670   745.4643   2794.136   4.138922    1688785   26.81862
  1903.962   229.5590   745.3990   2794.130   4.139619    1689545   26.81831
  1905.850   229.5490   745.3394   2794.174   4.138859    1690836   26.81799
  1907.900   229.5400   745.2703   2794.219   4.139302    1692418   26.81824
  1909.636   229.5340   745.2323   2794.231   4.138289    1693178   26.81767
  1911.634   229.5240   745.1816   2794.219   4.138732    1693203   26.81780
  1913.127   229.5180   745.1499   2794.263   4.138922    1693583   26.81875
  1914.623   229.5090   745.1182   2794.301   4.138606    1696204   26.81824
  1916.168   229.5020   745.0802   2794.326   4.138289    1697102   26.81755
  1918.141   229.4960   745.0320   2794.320   4.138225    1698166   26.81805
  1919.621   229.4870   745.0009   2794.352   4.137402    1700254   26.81812
  1921.117   229.4810   744.9636   2794.326   4.136895    1699014   26.81774
  1922.627   229.4780   744.9160   2794.377   4.137338    1699178   26.81805
  1924.123   229.4670   744.8735   2794.371   4.136516    1700368   26.81799
  1925.625   229.4530   744.8425   2794.390   4.137846    1699621   26.81774
  1927.178   229.4540   744.8159   2794.403   4.136325    1700216   26.81755
  1929.125   229.4380   744.8228   2794.447   4.135882    1703837   26.81824
  1930.627   229.4330   744.7651   2794.459   4.136516    1702723   26.81812
  1932.134   229.4180   744.6143   2794.504   4.135628    1704951   26.81831
  1933.699   229.4140   744.5515   2794.504   4.135375    1705381   26.81755
  1935.696   229.4050   744.4241   2794.497   4.136072    1705723   26.81654
  1937.626   229.4070   744.5007   2794.561   4.135882    1705989   26.81704
  1939.125   229.4030   744.4887   2794.593   4.135819    1707748   26.81749
  1940.624   229.4010   744.4767   2794.554   4.135502    1706318   26.81780
  1942.195   229.4000   744.4697   2794.605   4.134869    1707546   26.81780
  1944.197   229.3960   744.4589   2794.612   4.134489    1708672   26.81793
  1946.124   229.3910   744.4355   2794.567   4.134235    1708533   26.81767
  1947.624   229.3880   744.4215   2794.605   4.134742    1708166   26.81761
  1949.124   229.3840   744.4069   2794.612   4.133792    1710002   26.81742
  1950.695   229.3820   744.3917   2794.580   4.134869    1709407   26.81730
  1952.627   229.3790   744.3721   2794.637   4.134552    1709812   26.81723
  1954.126   229.3770   744.3556   2794.643   4.135248    1710837   26.81710
  1955.620   229.3730   744.3404   2794.599   4.134425    1709521   26.81850
  1957.625   229.3690   744.3195   2794.656   4.133919    1710761   26.81704
  1959.122   229.3660   744.3062   2794.656   4.134235    1711900   26.81793
  1960.624   229.3640   744.2910   2794.649   4.134299    1710495   26.81761
  1962.115   229.3610   744.2764   2794.675   4.134869    1712166   26.81793
  1963.702   229.3580   744.2637   2794.643   4.134806    1711951   26.81780
  1965.765   229.3570   744.2428   2794.662   4.133665    1712774   26.81761
  1967.624   229.3530   744.2250   2794.700   4.133412    1712293   26.81717
  1969.115   229.3480   744.2130   2794.694   4.133158    1714369   26.81742
  1970.624   229.3470   744.1996   2794.662   4.133221    1712673   26.81793
  1972.131   229.3450   744.1863   2794.719   4.134236    1714230   26.81723
  1973.623   229.3420   744.1762   2794.719   4.133412    1714837   26.81761
  1975.115   229.3400   744.1616   2794.681   4.133348    1713534   26.81736
  1977.122   229.3380   744.1445   2794.719   4.133919    1714014   26.81793
  1978.622   229.3360   744.1312   2794.726   4.133475    1715977   26.81704
  1980.122   229.3320   744.1172   2794.719   4.133348    1714394   26.81837
  1981.624   229.3290   744.1033   2794.738   4.133348    1715951   26.81736
  1983.122   229.3270   744.0938   2794.719   4.133032    1716407   26.81736
  1984.624   229.3240   744.0767   2794.751   4.133538    1715420   26.81710
  1986.480   229.3230   744.0627   2794.745   4.133411    1716888   26.81761
  1988.138   229.3190   744.0494   2794.713   4.132715    1716318   26.81685
  1989.636   229.3160   744.0361   2794.795   4.132525    1717407   26.81749
  1991.134   229.3140   744.0241   2794.763   4.133095    1717521   26.81672
  1992.629   229.3120   744.0127   2794.751   4.133475    1716534   26.81704
  1994.194   229.3100   743.9968   2794.776   4.132842    1717483   26.81730
  1996.123   229.3070   743.9829   2794.770   4.133221    1717863   26.81692
  1997.622   229.3040   743.9702   2794.776   4.132715    1716977   26.81698
  1999.122   229.3020   743.9569   2794.802   4.132841    1719015   26.81824
  2000.635   229.2990   743.9474   2794.808   4.132462    1717749   26.81730
  2002.455   229.2980   743.9296   2794.827   4.132525    1718432   26.81736
  2004.124   229.2960   743.9201   2794.814   4.132082    1719597   26.81730
  2005.614   229.2950   743.9074   2794.789   4.132652    1717951   26.81710
  2007.121   229.2920   743.8979   2794.833   4.132335    1719774   26.81818
  2008.615   229.2900   743.8878   2794.783   4.131511    1719660   26.81780
  2010.121   229.2870   743.8751   2794.852   4.132271    1719888   26.81704
  2011.615   229.2860   743.8650   2794.833   4.132335    1720407   26.81787
  2013.122   229.2830   743.8549   2794.833   4.131892    1719357   26.81767
  2014.624   229.2810   743.8466   2794.852   4.132208    1721217   26.81710
  2016.115   229.2800   743.8314   2794.808   4.131891    1719673   26.81710
  2017.621   229.2770   743.8219   2794.859   4.132018    1721559   26.81761
  2019.121   229.2770   743.8124   2794.795   4.131955    1720395   26.81698
  2020.629   229.2740   743.8010   2794.871   4.132209    1722116   26.81692
  2022.121   229.2730   743.7914   2794.833   4.132272    1721091   26.81787
  2023.756   229.2700   743.7800   2794.802   4.132082    1721559   26.81749
  2025.622   229.2670   743.7667   2794.890   4.132271    1722698   26.81761
  2027.121   229.2660   743.7591   2794.859   4.131638    1721255   26.81749
  2028.621   229.2660   743.7465   2794.884   4.131955    1723015   26.81780
  2030.113   229.2640   743.7382   2794.852   4.131322    1722420   26.81755
  2031.615   229.2600   743.7274   2794.909   4.131322    1723382   26.81749
  2033.120   229.2580   743.7186   2794.859   4.131195    1722547   26.81577
  2034.621   229.2580   743.7078   2794.922   4.131575    1723344   26.81692
  2036.120   229.2560   743.6995   2794.878   4.131575    1723597   26.81742
  2037.620   229.2540   743.6907   2794.922   4.131005    1723610   26.81672
  2039.613   229.2520   743.6767   2794.928   4.131448    1724547   26.81742
  2041.114   229.2490   743.6697   2794.865   4.131068    1723407   26.81793
  2042.622   229.2480   743.6590   2794.941   4.131512    1725243   26.81673
  2044.119   229.2470   743.6514   2794.896   4.130688    1723420   26.81704
  2045.626   229.2460   743.6431   2794.928   4.131512    1725420   26.81749
  2047.120   229.2440   743.6342   2794.878   4.131005    1724471   26.81704
  2048.622   229.2440   743.6248   2794.954   4.131258    1726040   26.81761
  2050.113   229.2390   743.6171   2794.916   4.131575    1725344   26.81749
  2051.622   229.2390   743.6063   2794.954   4.131005    1725775   26.81654
  2053.128   229.2390   743.5994   2794.884   4.130942    1725332   26.81723
  2054.620   229.2370   743.5918   2794.966   4.131322    1726078   26.81704
  2056.128   229.2330   743.5836   2794.909   4.131385    1725471   26.81698
  2057.620   229.2320   743.5721   2794.947   4.130435    1726053   26.81672
  2059.118   229.2290   743.5671   2794.935   4.129992    1726648   26.81749
  2060.623   229.2290   743.5582   2794.979   4.130561    1727078   26.81723
  2062.118   229.2300   743.5455   2794.948   4.131258    1726762   26.81812
  2063.625   229.2260   743.5411   2794.973   4.130752    1727243   26.81647
  2065.620   229.2240   743.5303   2794.973   4.129738    1727787   26.81736
  2067.111   229.2220   743.5227   2794.954   4.130625    1726256   26.81685
  2068.619   229.2200   743.5157   2794.966   4.130118    1727876   26.81660
  2070.128   229.2190   743.5081   2794.985   4.129865    1727306   26.81660
  2071.621   229.2190   743.5018   2794.973   4.130751    1728382   26.81704
  2073.119   229.2180   743.4910   2794.979   4.129738    1727256   26.81647
  2074.619   229.2160   743.4853   2794.985   4.129802    1728699   26.81780
  2076.190   229.2140   743.4789   2794.973   4.130688    1727344   26.81723
  2078.192   229.2140   743.4669   2794.985   4.130372    1727952   26.81755
  2080.827   229.2110   743.4574   2794.960   4.131005    1727876   26.81698
  2082.613   229.2090   743.4492   2794.966   4.130625    1729446   26.81647
  2084.113   229.2080   743.4428   2795.004   4.130815    1728154   26.81660
  2085.619   229.2060   743.4352   2794.992   4.130245    1729813   26.81692
  2087.620   229.2050   743.4263   2794.941   4.130498    1729003   26.81679
  2089.120   229.2030   743.4206   2795.030   4.129612    1730256   26.81755
  2090.617   229.2020   743.4149   2794.992   4.129611    1729509   26.81774
  2092.126   229.2030   743.4067   2795.036   4.130309    1730193   26.81742
  2093.693   229.2010   743.3990   2795.036   4.129548    1730471   26.81704
  2095.614   229.1990   743.3921   2794.992   4.129548    1728914   26.81660
  2097.618   229.1970   743.3807   2795.036   4.128915    1730572   26.81673
  2099.112   229.1970   743.3756   2794.992   4.130245    1730762   26.81685
  2100.618   229.1940   743.3668   2795.055   4.129549    1731180   26.81761
  2102.123   229.1930   743.3642   2794.992   4.129168    1729889   26.81679
  2103.620   229.1910   743.3585   2795.042   4.129738    1731129   26.81660
  2105.118   229.1910   743.3522   2795.004   4.130055    1731015   26.81698
  2107.110   229.1900   743.3414   2795.017   4.129865    1729965   26.81730
  2108.689   229.1880   743.3357   2795.061   4.130245    1732420   26.81698
  2110.620   229.1870   743.3268   2794.992   4.129992    1730623   26.81704
  2112.117   229.1870   743.3230   2795.068   4.129611    1732737   26.81742
  2113.697   229.1850   743.3192   2795.011   4.130055    1731269   26.81679
  2115.618   229.1830   743.3091   2795.068   4.129991    1732205   26.81654
  2117.617   229.1810   743.3015   2795.042   4.129358    1732636   26.81774
  2119.118   229.1810   743.2964   2795.055   4.129169    1732256   26.81736
  2120.617   229.1800   743.2906   2795.030   4.129548    1732167   26.81755
  2122.618   229.1800   743.2824   2795.042   4.129358    1731623   26.81685
  2124.118   229.1780   743.2799   2795.055   4.129231    1733193   26.81647
  2125.608   229.1770   743.2729   2795.068   4.129549    1731560   26.81603
  2128.117   229.1750   743.2628   2795.061   4.129485    1733218   26.81736
  2129.609   229.1740   743.2596   2795.030   4.129485    1732737   26.81685
  2131.117   229.1720   743.2558   2795.093   4.128725    1734117   26.81704
  2132.619   229.1720   743.2482   2795.061   4.128915    1732129   26.81679
  2134.117   229.1720   743.2444   2795.074   4.129042    1733864   26.81698
  2135.611   229.1700   743.2393   2795.036   4.128915    1732471   26.81692
  2137.118   229.1700   743.2361   2795.055   4.129549    1733560   26.81723
  2138.626   229.1670   743.2292   2795.099   4.128408    1734699   26.81692
  2140.118   229.1670   743.2241   2795.042   4.129359    1732940   26.81660
  2141.616   229.1670   743.2203   2795.093   4.129359    1734041   26.81710
  2143.430   229.1660   743.2146   2795.093   4.129738    1734661   26.81672
  2145.111   229.1670   743.2095   2795.106   4.128915    1734332   26.81660
  2146.618   229.1640   743.2057   2795.049   4.129485    1733598   26.81730
  2148.618   229.1620   743.1994   2795.093   4.129168    1734028   26.81742
  2150.115   229.1620   743.1962   2795.074   4.129295    1734826   26.81704
  2151.609   229.1620   743.1905   2795.099   4.129485    1733813   26.81704
  2153.117   229.1600   743.1874   2795.061   4.129358    1734180   26.81692
  2154.617   229.1580   743.1816   2795.093   4.128978    1734686   26.81628
  2156.115   229.1570   743.1797   2795.061   4.128851    1734686   26.81685
  2157.609   229.1590   743.1734   2795.112   4.129231    1735168   26.81704
  2159.115   229.1580   743.1709   2795.061   4.128472    1734294   26.81730
  2160.689   229.1560   743.1664   2795.131   4.128598    1735560   26.81755
  2162.615   229.1560   743.1601   2795.074   4.128219    1735421   26.81672
  2164.617   229.1540   743.1563   2795.106   4.129295    1734421   26.81692
  2166.116   229.1550   743.1525   2795.099   4.128535    1735902   26.81679
  2167.609   229.1530   743.1487   2795.087   4.128852    1734383   26.81704
  2169.191   229.1530   743.1423   2795.106   4.128788    1736256   26.81736
  2171.109   229.1520   743.1398   2795.093   4.129485    1734623   26.81685
  2172.617   229.1510   743.1354   2795.125   4.128472    1736446   26.81597
  2174.123   229.1490   743.1322   2795.055   4.129991    1734686   26.81806
  2175.615   229.1490   743.1290   2795.131   4.128154    1737092   26.81692
  2177.115   229.1490   743.1265   2795.068   4.128409    1734648   26.81723
  2178.617   229.1490   743.1221   2795.112   4.129105    1736813   26.81761
  2180.123   229.1490   743.1189   2795.093   4.128978    1735142   26.81672
  2181.619   229.1480   743.1144   2795.125   4.128472    1736889   26.81755
  2183.107   229.1460   743.1125   2795.093   4.129169    1735066   26.81672
  2185.114   229.1470   743.1062   2795.125   4.129295    1736990   26.81767
  2186.615   229.1440   743.1043   2795.099   4.128851    1735319   26.81654
  2188.609   229.1440   743.0967   2795.131   4.129168    1737674   26.81742
  2190.114   229.1420   743.0967   2795.112   4.128344    1735598   26.81692
  2191.616   229.1430   743.0936   2795.118   4.128788    1736788   26.81647
  2193.113   229.1430   743.0897   2795.125   4.128535    1736180   26.81723
  2194.613   229.1410   743.0872   2795.099   4.128471    1737130   26.81698
  2196.114   229.1420   743.0821   2795.163   4.128471    1737066   26.81666
  2197.607   229.1410   743.0809   2795.106   4.129232    1737130   26.81666
  2199.114   229.1410   743.0783   2795.131   4.128219    1736687   26.81692
  2200.608   229.1390   743.0764   2795.118   4.128725    1737421   26.81635
  2202.115   229.1420   743.0745   2795.169   4.129042    1738066   26.81723
  2203.616   229.1390   743.0720   2795.087   4.128471    1735788   26.81654
  2205.114   229.1380   743.0682   2795.131   4.129168    1737826   26.81647
  2206.609   229.1380   743.0663   2795.074   4.128408    1736383   26.81685
  2208.322   229.1370   743.0605   2795.055   4.128218    1736383   26.81710
  2210.133   229.1360   743.0580   2795.137   4.128535    1736674   26.81660
  2211.629   229.1370   743.0580   2795.118   4.128852    1737763   26.81730
  2213.122   229.1360   743.0568   2795.125   4.128344    1736674   26.81761
  2214.615   229.1360   743.0536   2795.137   4.128598    1738218   26.81749
  2216.107   229.1340   743.0498   2795.137   4.128915    1736674   26.81647
  2217.606   229.1340   743.0485   2795.118   4.128028    1738092   26.81666
  2219.112   229.1340   743.0466   2795.150   4.128282    1737358   26.81736
  2220.614   229.1320   743.0441   2795.099   4.129232    1737725   26.81666
  2222.119   229.1320   743.0410   2795.144   4.128725    1738914   26.81704
  2223.613   229.1330   743.0377   2795.106   4.128408    1736573   26.81679
  2225.105   229.1340   743.0365   2795.150   4.128535    1738396   26.81597
  2226.615   229.1320   743.0352   2795.087   4.128788    1736914   26.81749
  2228.106   229.1320   743.0320   2795.156   4.128091    1738750   26.81711
  2229.613   229.1310   743.0283   2795.163   4.128282    1738269   26.81704
  2231.107   229.1320   743.0289   2795.125   4.128978    1737965   26.81698
  2232.614   229.1320   743.0264   2795.150   4.128408    1738560   26.81730
  2234.120   229.1300   743.0244   2795.093   4.128408    1737028   26.81710
  2235.616   229.1320   743.0232   2795.169   4.128725    1739269   26.81730
  2237.108   229.1300   743.0219   2795.099   4.127395    1736800   26.81666
  2239.114   229.1290   743.0181   2795.156   4.128282    1739041   26.81672
  2240.613   229.1290   743.0162   2795.093   4.127902    1737193   26.81654
  2242.126   229.1300   743.0181   2795.125   4.128408    1738294   26.81635
  2243.612   229.1300   743.0137   2795.144   4.128535    1737990   26.81647
  2245.113   229.1280   743.0137   2795.131   4.127965    1738092   26.81628
  2247.615   229.1280   743.0092   2795.106   4.127965    1737358   26.81730
  2249.122   229.1270   743.0092   2795.125   4.128345    1738510   26.81666
  2250.614   229.1270   743.0079   2795.182   4.128534    1738914   26.81723
  2252.238   229.1270   743.0060   2795.156   4.128852    1738851   26.81730
  2254.114   229.1260   743.0035   2795.144   4.128155    1738472   26.81685
  2255.613   229.1270   743.0029   2795.112   4.128535    1738092   26.81710
  2257.106   229.1250   743.0010   2795.182   4.127648    1739396   26.81666
  2259.125   229.1260   743.0004   2795.106   4.128661    1737383   26.81672
  2260.614   229.1260   742.9978   2795.163   4.128091    1739016   26.81603
  2262.361   229.1230   742.9997   2795.125   4.128282    1738256   26.81730
  2264.158   229.1240   742.9965   2795.118   4.128218    1738636   26.81685
  2266.156   229.1250   742.9946   2795.163   4.128852    1737927   26.81704
  2268.112   229.1240   742.9959   2795.093   4.128725    1737699   26.81577
  2269.650   229.1240   742.9927   2795.087   4.128788    1737801   26.81717
  2271.703   229.1240   742.9940   2795.093   4.128725    1737763   26.81641
  2273.609   229.1240   742.9915   2795.156   4.128154    1738712   26.81692
  2275.114   229.1240   742.9908   2795.093   4.128344    1738130   26.81710
  2276.614   229.1230   742.9902   2795.176   4.129169    1740016   26.81666
  2278.112   229.1230   742.9896   2795.106   4.128598    1737446   26.81672
  2279.604   229.1230   742.9890   2795.156   4.127775    1739661   26.81679
  2281.110   229.1240   742.9883   2795.131   4.128471    1738231   26.81673
  2282.683   229.1230   742.9871   2795.156   4.128661    1739206   26.81723
  2284.612   229.1230   742.9871   2795.182   4.128091    1739294   26.81717
  2286.185   229.1230   742.9858   2795.131   4.128155    1739016   26.81717
  2288.106   229.1240   742.9858   2795.144   4.128598    1738585   26.81647
  2289.612   229.1220   742.9864   2795.080   4.128472    1737750   26.81723
  2291.111   229.1230   742.9852   2795.169   4.128535    1739775   26.81692
  2292.609   229.1220   742.9871   2795.137   4.128408    1737978   26.81730
  2294.112   229.1230   742.9839   2795.125   4.127965    1738636   26.81628
  2295.616   229.1230   742.9832   2795.137   4.128281    1739307   26.81710
  2297.104   229.1240   742.9839   2795.112   4.128218    1738649   26.81761
  2299.112   229.1230   742.9826   2795.176   4.128155    1739990   26.81749
  2300.620   229.1220   742.9839   2795.150   4.128915    1737826   26.81666
  2302.110   229.1240   742.9820   2795.144   4.128345    1739408   26.81685
  2304.110   229.1240   742.9820   2795.106   4.127838    1737788   26.81666
  2305.611   229.1230   742.9820   2795.118   4.128345    1738889   26.81673
  2307.108   229.1220   742.9832   2795.169   4.128155    1739965   26.81780
  2309.110   229.1230   742.9826   2795.099   4.127965    1738041   26.81641
  2310.608   229.1220   742.9839   2795.144   4.128534    1739522   26.81666
  2312.104   229.1220   742.9845   2795.074   4.127521    1737737   26.81622
  2313.610   229.1240   742.9839   2795.131   4.128155    1739510   26.81679
  2315.101   229.1220   742.9826   2795.144   4.128218    1738408   26.81710
  2316.611   229.1230   742.9839   2795.099   4.128534    1737598   26.81641
  2318.109   229.1230   742.9845   2795.150   4.128218    1739586   26.81672
  2319.683   229.1230   742.9839   2795.112   4.128092    1737358   26.81698
  2321.611   229.1230   742.9845   2795.156   4.128345    1739699   26.81723
  2323.110   229.1230   742.9845   2795.131   4.128662    1738155   26.81730
  2324.609   229.1240   742.9852   2795.125   4.128091    1738889   26.81666
  2326.109   229.1230   742.9845   2795.150   4.128155    1738889   26.81755
  2327.614   229.1220   742.9877   2795.068   4.128344    1737573   26.81710
  2329.278   229.1230   742.9883   2795.163   4.127332    1739750   26.81799
  2331.119   229.1250   742.9877   2795.099   4.127775    1737573   26.81736
  2332.604   229.1240   742.9883   2795.131   4.128154    1739231   26.81666
  2334.103   229.1250   742.9871   2795.112   4.128281    1737687   26.81660
  2335.611   229.1230   742.9896   2795.080   4.128408    1737914   26.81710
  2337.109   229.1240   742.9908   2795.156   4.128155    1739763   26.81660
  2338.755   229.1240   742.9908   2795.099   4.128028    1737573   26.81710
  2340.609   229.1230   742.9927   2795.118   4.127902    1738902   26.81654
  2342.109   229.1250   742.9908   2795.144   4.128915    1738623   26.81710
  2343.609   229.1250   742.9921   2795.055   4.127775    1737484   26.81685
  2345.602   229.1240   742.9934   2795.137   4.127584    1739623   26.81710
  2347.112   229.1260   742.9946   2795.125   4.127648    1737914   26.81717
  2348.746   229.1250   742.9953   2795.150   4.128345    1739066   26.81723
  2350.602   229.1250   742.9972   2795.118   4.127585    1738155   26.81647
  2352.109   229.1260   742.9997   2795.061   4.128535    1737256   26.81679
  2353.609   229.1260   743.0010   2795.144   4.128408    1739168   26.81571
  2355.107   229.1260   742.9991   2795.137   4.128281    1738510   26.81692
  2356.609   229.1260   743.0016   2795.080   4.127774    1736965   26.81692
  2358.108   229.1250   743.0010   2795.125   4.127901    1738877   26.81615
  2359.609   229.1270   743.0035   2795.093   4.127648    1737750   26.81603
  2361.115   229.1280   743.0054   2795.049   4.128598    1737282   26.81698
  2362.607   229.1280   743.0048   2795.144   4.128281    1739484   26.81717
  2364.108   229.1260   743.0092   2795.099   4.128281    1737206   26.81730
  2366.051   229.1290   743.0099   2795.049   4.127585    1737016   26.81666
  2367.621   229.1290   743.0105   2795.125   4.127965    1738813   26.81609
  2369.226   229.1280   743.0124   2795.144   4.128472    1739104   26.81730
  2371.360   229.1280   743.0137   2795.131   4.128091    1738801   26.81654
  2373.108   229.1290   743.0162   2795.080   4.127901    1736813   26.81654
  2374.608   229.1290   743.0181   2795.099   4.127711    1737965   26.81647
  2376.099   229.1280   743.0181   2795.099   4.128408    1738066   26.81755
  2377.609   229.1300   743.0200   2795.055   4.128028    1736775   26.81749
  2379.256   229.1310   743.0219   2795.137   4.128471    1739345   26.81654
  2381.101   229.1310   743.0232   2795.131   4.129295    1738130   26.81666
  2382.608   229.1310   743.0257   2795.068   4.128281    1736320   26.81755
  2384.106   229.1300   743.0276   2795.099   4.127458    1738003   26.81723
  2385.606   229.1300   743.0295   2795.112   4.128154    1738142   26.81666
  2387.178   229.1320   743.0320   2795.068   4.128598    1736788   26.81654
  2389.243   229.1320   743.0339   2795.099   4.128535    1737332   26.81723
